[2026-09-18T09:12:50.483+00:00] PID:2447012 CPU:NA% RSS_KIB:1920 MEM:0.01207% STATE:R THREADS:1 WCHAN:p9_client_rpc
[2026-09-18T09:13:20.869+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:20.869+00:00] PID:2447020 CPU:0.00% RSS_KIB:248448 MEM:1.56238% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:20.971+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:20.972+00:00] PID:2447020 CPU:0.00% RSS_KIB:248448 MEM:1.56238% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.074+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.075+00:00] PID:2447020 CPU:19.44% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.178+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.179+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.280+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.281+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.383+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.383+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.485+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.485+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.588+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.589+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.691+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.691+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.793+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.794+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.896+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.896+00:00] PID:2447020 CPU:19.54% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:21.998+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:21.999+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.101+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.101+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.203+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.203+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.305+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.306+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.408+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.408+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.510+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.510+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.612+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.613+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.715+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.715+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.818+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.818+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:22.921+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:22.921+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.023+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.024+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.126+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.127+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.229+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.229+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.331+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.332+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.434+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.434+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.537+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.537+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.639+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.640+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.743+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.743+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.846+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.846+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:23.948+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:23.948+00:00] PID:2447020 CPU:0.00% RSS_KIB:274048 MEM:1.72337% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.051+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.051+00:00] PID:2447020 CPU:9.75% RSS_KIB:281472 MEM:1.77005% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.153+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.154+00:00] PID:2447020 CPU:19.48% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.256+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.256+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.358+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.359+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.461+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.461+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.564+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.564+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.666+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.667+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.769+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.769+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.871+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.872+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:24.974+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:24.975+00:00] PID:2447020 CPU:19.52% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.077+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.077+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.179+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.180+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.282+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.283+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.385+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.386+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.488+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.489+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.591+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.591+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.693+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.694+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.796+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.796+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:25.899+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:25.900+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.002+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.003+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.105+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.105+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.207+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.208+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.310+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.311+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.413+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.413+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.516+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.516+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.618+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.619+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.721+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.721+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.823+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.824+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:26.926+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:26.927+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.029+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.030+00:00] PID:2447020 CPU:0.00% RSS_KIB:299648 MEM:1.88435% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.132+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.132+00:00] PID:2447020 CPU:9.72% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.235+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.236+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.338+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.338+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.441+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.441+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.543+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.543+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.646+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.646+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.748+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.749+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.850+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.851+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:27.954+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:27.954+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.056+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.057+00:00] PID:2447020 CPU:9.71% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.159+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.160+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.262+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.262+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.364+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.365+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.467+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.468+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.570+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.570+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.672+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.673+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.775+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.776+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.878+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.878+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:28.980+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:28.981+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:29.083+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:29.084+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:29.186+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:29.186+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:29.288+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:29.289+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:29.391+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:29.391+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:29.494+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:29.494+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:29.596+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:29.596+00:00] PID:2447020 CPU:0.00% RSS_KIB:325248 MEM:2.04534% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:29.699+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
